Label,D0_open,D0_close,D0_low,D0_high,D1_open,D1_close,D1_low,D1_high,D2_open,D2_close,D2_low,D2_high,D3_open,D3_close,D3_low,D3_high,D4_open,D4_close,D4_low,D4_high,D5_open,D5_close,D5_low,D5_high,D6_open,D6_close,D6_low,D6_high,D7_open,D7_close,D7_low,D7_high
False,1.8393,1.8393,1.7857,1.8571,1.8214,1.8304,1.8214,1.8661,1.8214,1.8304,1.7946,1.8482,1.8036,1.8214,1.8036,1.8482,1.8304,1.8036,1.7946,1.8571,1.8482,1.8304,1.7768,1.8482,1.7857,1.8618,1.7857,1.875,1.9464,1.7857,1.7768,1.9554
False,1.8304,1.8214,1.8036,1.8393,1.8393,1.8393,1.7857,1.8571,1.8214,1.8304,1.8214,1.8661,1.8214,1.8304,1.7946,1.8482,1.8036,1.8214,1.8036,1.8482,1.8304,1.8036,1.7946,1.8571,1.8482,1.8304,1.7768,1.8482,1.7857,1.8618,1.7857,1.875
True,1.8036,1.8125,1.8036,1.8393,1.8304,1.8214,1.8036,1.8393,1.8393,1.8393,1.7857,1.8571,1.8214,1.8304,1.8214,1.8661,1.8214,1.8304,1.7946,1.8482,1.8036,1.8214,1.8036,1.8482,1.8304,1.8036,1.7946,1.8571,1.8482,1.8304,1.7768,1.8482
False,1.8125,1.8482,1.7857,1.8571,1.8036,1.8125,1.8036,1.8393,1.8304,1.8214,1.8036,1.8393,1.8393,1.8393,1.7857,1.8571,1.8214,1.8304,1.8214,1.8661,1.8214,1.8304,1.7946,1.8482,1.8036,1.8214,1.8036,1.8482,1.8304,1.8036,1.7946,1.8571
False,1.8571,1.8036,1.7946,1.8571,1.8125,1.8482,1.7857,1.8571,1.8036,1.8125,1.8036,1.8393,1.8304,1.8214,1.8036,1.8393,1.8393,1.8393,1.7857,1.8571,1.8214,1.8304,1.8214,1.8661,1.8214,1.8304,1.7946,1.8482,1.8036,1.8214,1.8036,1.8482
False,1.8125,1.8036,1.7857,1.8125,1.8571,1.8036,1.7946,1.8571,1.8125,1.8482,1.7857,1.8571,1.8036,1.8125,1.8036,1.8393,1.8304,1.8214,1.8036,1.8393,1.8393,1.8393,1.7857,1.8571,1.8214,1.8304,1.8214,1.8661,1.8214,1.8304,1.7946,1.8482
False,1.8036,1.7857,1.7589,1.8214,1.8125,1.8036,1.7857,1.8125,1.8571,1.8036,1.7946,1.8571,1.8125,1.8482,1.7857,1.8571,1.8036,1.8125,1.8036,1.8393,1.8304,1.8214,1.8036,1.8393,1.8393,1.8393,1.7857,1.8571,1.8214,1.8304,1.8214,1.8661
True,1.7679,1.7411,1.7321,1.7768,1.8036,1.7857,1.7589,1.8214,1.8125,1.8036,1.7857,1.8125,1.8571,1.8036,1.7946,1.8571,1.8125,1.8482,1.7857,1.8571,1.8036,1.8125,1.8036,1.8393,1.8304,1.8214,1.8036,1.8393,1.8393,1.8393,1.7857,1.8571
False,1.75,1.7546,1.7411,1.7857,1.7679,1.7411,1.7321,1.7768,1.8036,1.7857,1.7589,1.8214,1.8125,1.8036,1.7857,1.8125,1.8571,1.8036,1.7946,1.8571,1.8125,1.8482,1.7857,1.8571,1.8036,1.8125,1.8036,1.8393,1.8304,1.8214,1.8036,1.8393
True,1.7589,1.75,1.7321,1.7768,1.75,1.7546,1.7321,1.7679,1.75,1.7546,1.7411,1.7857,1.7679,1.7411,1.7321,1.7768,1.8036,1.7857,1.7589,1.8214,1.8125,1.8036,1.7857,1.8125,1.8571,1.8036,1.7946,1.8571,1.8125,1.8482,1.7857,1.8571
True,1.7636,1.7636,1.75,1.7768,1.7589,1.75,1.7321,1.7768,1.75,1.7546,1.7321,1.7679,1.75,1.7546,1.7411,1.7857,1.7679,1.7411,1.7321,1.7768,1.8036,1.7857,1.7589,1.8214,1.8125,1.8036,1.7857,1.8125,1.8571,1.8036,1.7946,1.8571
True,1.7768,1.7993,1.7768,1.8125,1.7636,1.7636,1.75,1.7768,1.7589,1.75,1.7321,1.7768,1.75,1.7546,1.7321,1.7679,1.75,1.7546,1.7411,1.7857,1.7679,1.7411,1.7321,1.7768,1.8036,1.7857,1.7589,1.8214,1.8125,1.8036,1.7857,1.8125
False,1.7993,1.8036,1.7857,1.8125,1.7768,1.7993,1.7768,1.8125,1.7636,1.7636,1.75,1.7768,1.7589,1.75,1.7321,1.7768,1.75,1.7546,1.7321,1.7679,1.75,1.7546,1.7411,1.7857,1.7679,1.7411,1.7321,1.7768,1.8036,1.7857,1.7589,1.8214
True,1.8036,1.8036,1.7946,1.8214,1.7993,1.8036,1.7857,1.8125,1.7768,1.7993,1.7768,1.8125,1.7636,1.7636,1.75,1.7768,1.7589,1.75,1.7321,1.7768,1.75,1.7546,1.7321,1.7679,1.75,1.7546,1.7411,1.7857,1.7679,1.7411,1.7321,1.7768
False,1.7946,1.8482,1.7857,1.8571,1.8036,1.8036,1.7946,1.8214,1.7993,1.8036,1.7857,1.8125,1.7768,1.7993,1.7768,1.8125,1.7636,1.7636,1.75,1.7768,1.7589,1.75,1.7321,1.7768,1.75,1.7546,1.7321,1.7679,1.75,1.7546,1.7411,1.7857
False,1.8304,1.8125,1.8125,1.8482,1.7946,1.8482,1.7857,1.8571,1.8036,1.8036,1.7946,1.8214,1.7993,1.8036,1.7857,1.8125,1.7768,1.7993,1.7768,1.8125,1.7636,1.7636,1.75,1.7768,1.7589,1.75,1.7321,1.7768,1.75,1.7546,1.7321,1.7679
True,1.8304,1.7946,1.7946,1.8393,1.8304,1.8125,1.8125,1.8482,1.7946,1.8482,1.7857,1.8571,1.8036,1.8036,1.7946,1.8214,1.7993,1.8036,1.7857,1.8125,1.7768,1.7993,1.7768,1.8125,1.7636,1.7636,1.75,1.7768,1.7589,1.75,1.7321,1.7768
True,1.8036,1.8393,1.7857,1.8482,1.8304,1.7946,1.7946,1.8393,1.8304,1.8125,1.8125,1.8482,1.7946,1.8482,1.7857,1.8571,1.8036,1.8036,1.7946,1.8214,1.7993,1.8036,1.7857,1.8125,1.7768,1.7993,1.7768,1.8125,1.7636,1.7636,1.75,1.7768
True,1.8571,1.8661,1.8482,1.9196,1.8036,1.8393,1.7857,1.8482,1.8304,1.7946,1.7946,1.8393,1.8304,1.8125,1.8125,1.8482,1.7946,1.8482,1.7857,1.8571,1.8036,1.8036,1.7946,1.8214,1.7993,1.8036,1.7857,1.8125,1.7768,1.7993,1.7768,1.8125
True,1.8839,1.96,1.8661,1.9643,1.8571,1.8661,1.8482,1.9196,1.8036,1.8393,1.7857,1.8482,1.8304,1.7946,1.7946,1.8393,1.8304,1.8125,1.8125,1.8482,1.7946,1.8482,1.7857,1.8571,1.8036,1.8036,1.7946,1.8214,1.7993,1.8036,1.7857,1.8125
True,1.9554,1.9643,1.9464,1.9911,1.8839,1.96,1.8661,1.9643,1.8571,1.8661,1.8482,1.9196,1.8036,1.8393,1.7857,1.8482,1.8304,1.7946,1.7946,1.8393,1.8304,1.8125,1.8125,1.8482,1.7946,1.8482,1.7857,1.8571,1.8036,1.8036,1.7946,1.8214
False,2.1429,2.1071,2.0804,2.1518,1.9911,2.125,1.9821,2.1339,2.0493,2.0136,2.0,2.0714,1.9643,2.0268,1.9643,2.0446,1.9554,1.9643,1.9464,1.9911,1.8839,1.96,1.8661,1.9643,1.8571,1.8661,1.8482,1.9196,1.8036,1.8393,1.7857,1.8482
True,2.0982,2.0714,2.0625,2.1071,2.1429,2.1071,2.0804,2.1518,1.9911,2.125,1.9821,2.1339,2.0493,2.0136,2.0,2.0714,1.9643,2.0268,1.9643,2.0446,1.9554,1.9643,1.9464,1.9911,1.8839,1.96,1.8661,1.9643,1.8571,1.8661,1.8482,1.9196
True,2.0536,2.1118,2.0536,2.125,2.0982,2.0714,2.0625,2.1071,2.1429,2.1071,2.0804,2.1518,1.9911,2.125,1.9821,2.1339,2.0493,2.0136,2.0,2.0714,1.9643,2.0268,1.9643,2.0446,1.9554,1.9643,1.9464,1.9911,1.8839,1.96,1.8661,1.9643
True,2.0893,2.1607,2.0893,2.1875,2.0536,2.1118,2.0536,2.125,2.0982,2.0714,2.0625,2.1071,2.1429,2.1071,2.0804,2.1518,1.9911,2.125,1.9821,2.1339,2.0493,2.0136,2.0,2.0714,1.9643,2.0268,1.9643,2.0446,1.9554,1.9643,1.9464,1.9911
False,2.1607,2.2232,2.1518,2.2232,2.0893,2.1607,2.0893,2.1875,2.0536,2.1118,2.0536,2.125,2.0982,2.0714,2.0625,2.1071,2.1429,2.1071,2.0804,2.1518,1.9911,2.125,1.9821,2.1339,2.0493,2.0136,2.0,2.0714,1.9643,2.0268,1.9643,2.0446
False,2.1964,2.2232,2.1786,2.2321,2.1607,2.2232,2.1518,2.2232,2.0893,2.1607,2.0893,2.1875,2.0536,2.1118,2.0536,2.125,2.0982,2.0714,2.0625,2.1071,2.1429,2.1071,2.0804,2.1518,1.9911,2.125,1.9821,2.1339,2.0493,2.0136,2.0,2.0714
True,2.2232,2.2143,2.1964,2.2411,2.1964,2.2232,2.1786,2.2321,2.1607,2.2232,2.1518,2.2232,2.0893,2.1607,2.0893,2.1875,2.0536,2.1118,2.0536,2.125,2.0982,2.0714,2.0625,2.1071,2.1429,2.1071,2.0804,2.1518,1.9911,2.125,1.9821,2.1339
False,2.2232,2.3036,2.2232,2.3125,2.2232,2.2143,2.1964,2.2411,2.1964,2.2232,2.1786,2.2321,2.1607,2.2232,2.1518,2.2232,2.0893,2.1607,2.0893,2.1875,2.0536,2.1118,2.0536,2.125,2.0982,2.0714,2.0625,2.1071,2.1429,2.1071,2.0804,2.1518
False,2.3036,2.2679,2.25,2.3214,2.2232,2.3036,2.2232,2.3125,2.2232,2.2143,2.1964,2.2411,2.1964,2.2232,2.1786,2.2321,2.1607,2.2232,2.1518,2.2232,2.0893,2.1607,2.0893,2.1875,2.0536,2.1118,2.0536,2.125,2.0982,2.0714,2.0625,2.1071
True,2.2768,2.2411,2.2321,2.2946,2.3036,2.2679,2.25,2.3214,2.2232,2.3036,2.2232,2.3125,2.2232,2.2143,2.1964,2.2411,2.1964,2.2232,2.1786,2.2321,2.1607,2.2232,2.1518,2.2232,2.0893,2.1607,2.0893,2.1875,2.0536,2.1118,2.0536,2.125
False,2.4196,2.3125,2.3125,2.4643,2.2768,2.2411,2.2321,2.2946,2.3036,2.2679,2.25,2.3214,2.2232,2.3036,2.2232,2.3125,2.2232,2.2143,2.1964,2.2411,2.1964,2.2232,2.1786,2.2321,2.1607,2.2232,2.1518,2.2232,2.0893,2.1607,2.0893,2.1875
True,2.2946,2.1832,2.1786,2.2946,2.3036,2.2857,2.2857,2.3304,2.4196,2.3125,2.3125,2.4643,2.2768,2.2411,2.2321,2.2946,2.3036,2.2679,2.25,2.3214,2.2232,2.3036,2.2232,2.3125,2.2232,2.2143,2.1964,2.2411,2.1964,2.2232,2.1786,2.2321
True,2.2946,2.3036,2.25,2.3125,2.1964,2.2679,2.1875,2.2768,2.2946,2.1832,2.1786,2.2946,2.3036,2.2857,2.2857,2.3304,2.4196,2.3125,2.3125,2.4643,2.2768,2.2411,2.2321,2.2946,2.3036,2.2679,2.25,2.3214,2.2232,2.3036,2.2232,2.3125
False,2.3036,2.3079,2.2857,2.3482,2.2946,2.3036,2.25,2.3125,2.1964,2.2679,2.1875,2.2768,2.2946,2.1832,2.1786,2.2946,2.3036,2.2857,2.2857,2.3304,2.4196,2.3125,2.3125,2.4643,2.2768,2.2411,2.2321,2.2946,2.3036,2.2679,2.25,2.3214
True,2.3125,2.3036,2.2946,2.3304,2.3036,2.3079,2.2857,2.3482,2.2946,2.3036,2.25,2.3125,2.1964,2.2679,2.1875,2.2768,2.2946,2.1832,2.1786,2.2946,2.3036,2.2857,2.2857,2.3304,2.4196,2.3125,2.3125,2.4643,2.2768,2.2411,2.2321,2.2946
False,2.3125,2.3304,2.25,2.3346,2.3125,2.3036,2.2946,2.3304,2.3036,2.3079,2.2857,2.3482,2.2946,2.3036,2.25,2.3125,2.1964,2.2679,2.1875,2.2768,2.2946,2.1832,2.1786,2.2946,2.3036,2.2857,2.2857,2.3304,2.4196,2.3125,2.3125,2.4643
True,2.3125,2.2589,2.2589,2.3482,2.3125,2.3304,2.25,2.3346,2.3125,2.3036,2.2946,2.3304,2.3036,2.3079,2.2857,2.3482,2.2946,2.3036,2.25,2.3125,2.1964,2.2679,2.1875,2.2768,2.2946,2.1832,2.1786,2.2946,2.3036,2.2857,2.2857,2.3304
True,2.2679,2.2768,2.2411,2.2768,2.3125,2.2589,2.2589,2.3482,2.3125,2.3304,2.25,2.3346,2.3125,2.3036,2.2946,2.3304,2.3036,2.3079,2.2857,2.3482,2.2946,2.3036,2.25,2.3125,2.1964,2.2679,2.1875,2.2768,2.2946,2.1832,2.1786,2.2946
True,2.2857,2.3125,2.2679,2.3304,2.2679,2.2768,2.2411,2.2768,2.3125,2.2589,2.2589,2.3482,2.3125,2.3304,2.25,2.3346,2.3125,2.3036,2.2946,2.3304,2.3036,2.3079,2.2857,2.3482,2.2946,2.3036,2.25,2.3125,2.1964,2.2679,2.1875,2.2768
False,2.3125,2.3482,2.3036,2.3661,2.2857,2.3125,2.2679,2.3304,2.2679,2.2768,2.2411,2.2768,2.3125,2.2589,2.2589,2.3482,2.3125,2.3304,2.25,2.3346,2.3125,2.3036,2.2946,2.3304,2.3036,2.3079,2.2857,2.3482,2.2946,2.3036,2.25,2.3125
True,2.3482,2.3482,2.3214,2.3661,2.3125,2.3482,2.3036,2.3661,2.2857,2.3125,2.2679,2.3304,2.2679,2.2768,2.2411,2.2768,2.3125,2.2589,2.2589,2.3482,2.3125,2.3304,2.25,2.3346,2.3125,2.3036,2.2946,2.3304,2.3036,2.3079,2.2857,2.3482
False,2.3661,2.3614,2.3257,2.3839,2.3482,2.3482,2.3214,2.3661,2.3125,2.3482,2.3036,2.3661,2.2857,2.3125,2.2679,2.3304,2.2679,2.2768,2.2411,2.2768,2.3125,2.2589,2.2589,2.3482,2.3125,2.3304,2.25,2.3346,2.3125,2.3036,2.2946,2.3304
False,2.3482,2.29,2.2857,2.3571,2.3661,2.3614,2.3257,2.3839,2.3482,2.3482,2.3214,2.3661,2.3125,2.3482,2.3036,2.3661,2.2857,2.3125,2.2679,2.3304,2.2679,2.2768,2.2411,2.2768,2.3125,2.2589,2.2589,2.3482,2.3125,2.3304,2.25,2.3346
False,2.2946,2.2857,2.2411,2.3125,2.3482,2.29,2.2857,2.3571,2.3661,2.3614,2.3257,2.3839,2.3482,2.3482,2.3214,2.3661,2.3125,2.3482,2.3036,2.3661,2.2857,2.3125,2.2679,2.3304,2.2679,2.2768,2.2411,2.2768,2.3125,2.2589,2.2589,2.3482
False,2.2857,2.2546,2.25,2.2946,2.2946,2.2857,2.2411,2.3125,2.3482,2.29,2.2857,2.3571,2.3661,2.3614,2.3257,2.3839,2.3482,2.3482,2.3214,2.3661,2.3125,2.3482,2.3036,2.3661,2.2857,2.3125,2.2679,2.3304,2.2679,2.2768,2.2411,2.2768
True,2.25,2.2457,2.2232,2.2768,2.2857,2.2546,2.25,2.2946,2.2946,2.2857,2.2411,2.3125,2.3482,2.29,2.2857,2.3571,2.3661,2.3614,2.3257,2.3839,2.3482,2.3482,2.3214,2.3661,2.3125,2.3482,2.3036,2.3661,2.2857,2.3125,2.2679,2.3304
False,2.2768,2.3304,2.25,2.3393,2.25,2.2457,2.2232,2.2768,2.2857,2.2546,2.25,2.2946,2.2946,2.2857,2.2411,2.3125,2.3482,2.29,2.2857,2.3571,2.3661,2.3614,2.3257,2.3839,2.3482,2.3482,2.3214,2.3661,2.3125,2.3482,2.3036,2.3661
False,2.3304,2.2946,2.2768,2.3304,2.2768,2.3304,2.25,2.3393,2.25,2.2457,2.2232,2.2768,2.2857,2.2546,2.25,2.2946,2.2946,2.2857,2.2411,2.3125,2.3482,2.29,2.2857,2.3571,2.3661,2.3614,2.3257,2.3839,2.3482,2.3482,2.3214,2.3661
False,2.2768,2.29,2.2589,2.2946,2.3304,2.2946,2.2768,2.3304,2.2768,2.3304,2.25,2.3393,2.25,2.2457,2.2232,2.2768,2.2857,2.2546,2.25,2.2946,2.2946,2.2857,2.2411,2.3125,2.3482,2.29,2.2857,2.3571,2.3661,2.3614,2.3257,2.3839
False,2.2946,2.2411,2.2411,2.3036,2.2768,2.29,2.2589,2.2946,2.3304,2.2946,2.2768,2.3304,2.2768,2.3304,2.25,2.3393,2.25,2.2457,2.2232,2.2768,2.2857,2.2546,2.25,2.2946,2.2946,2.2857,2.2411,2.3125,2.3482,2.29,2.2857,2.3571
True,2.2411,2.2143,2.2054,2.25,2.2946,2.2411,2.2411,2.3036,2.2768,2.29,2.2589,2.2946,2.3304,2.2946,2.2768,2.3304,2.2768,2.3304,2.25,2.3393,2.25,2.2457,2.2232,2.2768,2.2857,2.2546,2.25,2.2946,2.2946,2.2857,2.2411,2.3125
True,2.2321,2.3079,2.2232,2.3125,2.2411,2.2143,2.2054,2.25,2.2946,2.2411,2.2411,2.3036,2.2768,2.29,2.2589,2.2946,2.3304,2.2946,2.2768,2.3304,2.2768,2.3304,2.25,2.3393,2.25,2.2457,2.2232,2.2768,2.2857,2.2546,2.25,2.2946
True,2.3125,2.3214,2.3036,2.3393,2.2321,2.3079,2.2232,2.3125,2.2411,2.2143,2.2054,2.25,2.2946,2.2411,2.2411,2.3036,2.2768,2.29,2.2589,2.2946,2.3304,2.2946,2.2768,2.3304,2.2768,2.3304,2.25,2.3393,2.25,2.2457,2.2232,2.2768
True,2.3661,2.3614,2.3482,2.375,2.3125,2.3214,2.3036,2.3393,2.2321,2.3079,2.2232,2.3125,2.2411,2.2143,2.2054,2.25,2.2946,2.2411,2.2411,2.3036,2.2768,2.29,2.2589,2.2946,2.3304,2.2946,2.2768,2.3304,2.2768,2.3304,2.25,2.3393
True,2.3661,2.4464,2.3304,2.4464,2.3661,2.3614,2.3482,2.375,2.3125,2.3214,2.3036,2.3393,2.2321,2.3079,2.2232,2.3125,2.2411,2.2143,2.2054,2.25,2.2946,2.2411,2.2411,2.3036,2.2768,2.29,2.2589,2.2946,2.3304,2.2946,2.2768,2.3304
False,2.4375,2.4954,2.4375,2.5,2.3661,2.4464,2.3304,2.4464,2.3661,2.3614,2.3482,2.375,2.3125,2.3214,2.3036,2.3393,2.2321,2.3079,2.2232,2.3125,2.2411,2.2143,2.2054,2.25,2.2946,2.2411,2.2411,2.3036,2.2768,2.29,2.2589,2.2946
False,2.5,2.4464,2.4286,2.5,2.4375,2.4954,2.4375,2.5,2.3661,2.4464,2.3304,2.4464,2.3661,2.3614,2.3482,2.375,2.3125,2.3214,2.3036,2.3393,2.2321,2.3079,2.2232,2.3125,2.2411,2.2143,2.2054,2.25,2.2946,2.2411,2.2411,2.3036
False,2.4464,2.4107,2.3929,2.4643,2.5,2.4464,2.4286,2.5,2.4375,2.4954,2.4375,2.5,2.3661,2.4464,2.3304,2.4464,2.3661,2.3614,2.3482,2.375,2.3125,2.3214,2.3036,2.3393,2.2321,2.3079,2.2232,2.3125,2.2411,2.2143,2.2054,2.25
False,2.4196,2.4018,2.4018,2.4464,2.4464,2.4107,2.3929,2.4643,2.5,2.4464,2.4286,2.5,2.4375,2.4954,2.4375,2.5,2.3661,2.4464,2.3304,2.4464,2.3661,2.3614,2.3482,2.375,2.3125,2.3214,2.3036,2.3393,2.2321,2.3079,2.2232,2.3125
False,2.4196,2.3704,2.3661,2.4286,2.4196,2.4018,2.4018,2.4464,2.4464,2.4107,2.3929,2.4643,2.5,2.4464,2.4286,2.5,2.4375,2.4954,2.4375,2.5,2.3661,2.4464,2.3304,2.4464,2.3661,2.3614,2.3482,2.375,2.3125,2.3214,2.3036,2.3393
False,2.3661,2.3214,2.3125,2.3839,2.4196,2.3704,2.3661,2.4286,2.4196,2.4018,2.4018,2.4464,2.4464,2.4107,2.3929,2.4643,2.5,2.4464,2.4286,2.5,2.4375,2.4954,2.4375,2.5,2.3661,2.4464,2.3304,2.4464,2.3661,2.3614,2.3482,2.375
True,2.3036,2.2679,2.25,2.3393,2.3661,2.3214,2.3125,2.3839,2.4196,2.3704,2.3661,2.4286,2.4196,2.4018,2.4018,2.4464,2.4464,2.4107,2.3929,2.4643,2.5,2.4464,2.4286,2.5,2.4375,2.4954,2.4375,2.5,2.3661,2.4464,2.3304,2.4464
False,2.2679,2.2857,2.25,2.2857,2.3036,2.2679,2.25,2.3393,2.3661,2.3214,2.3125,2.3839,2.4196,2.3704,2.3661,2.4286,2.4196,2.4018,2.4018,2.4464,2.4464,2.4107,2.3929,2.4643,2.5,2.4464,2.4286,2.5,2.4375,2.4954,2.4375,2.5
False,2.2768,2.2768,2.2679,2.2946,2.2679,2.2857,2.25,2.2857,2.3036,2.2679,2.25,2.3393,2.3661,2.3214,2.3125,2.3839,2.4196,2.3704,2.3661,2.4286,2.4196,2.4018,2.4018,2.4464,2.4464,2.4107,2.3929,2.4643,2.5,2.4464,2.4286,2.5
False,2.2857,2.2768,2.2768,2.3125,2.2768,2.2768,2.2679,2.2946,2.2679,2.2857,2.25,2.2857,2.3036,2.2679,2.25,2.3393,2.3661,2.3214,2.3125,2.3839,2.4196,2.3704,2.3661,2.4286,2.4196,2.4018,2.4018,2.4464,2.4464,2.4107,2.3929,2.4643
False,2.2768,2.2589,2.25,2.2946,2.2857,2.2768,2.2768,2.3125,2.2768,2.2768,2.2679,2.2946,2.2679,2.2857,2.25,2.2857,2.3036,2.2679,2.25,2.3393,2.3661,2.3214,2.3125,2.3839,2.4196,2.3704,2.3661,2.4286,2.4196,2.4018,2.4018,2.4464
True,2.2589,2.2411,2.1964,2.2768,2.2768,2.2589,2.25,2.2946,2.2857,2.2768,2.2768,2.3125,2.2768,2.2768,2.2679,2.2946,2.2679,2.2857,2.25,2.2857,2.3036,2.2679,2.25,2.3393,2.3661,2.3214,2.3125,2.3839,2.4196,2.3704,2.3661,2.4286
True,2.2589,2.2546,2.2143,2.2768,2.2589,2.2411,2.1964,2.2768,2.2768,2.2589,2.25,2.2946,2.2857,2.2768,2.2768,2.3125,2.2768,2.2768,2.2679,2.2946,2.2679,2.2857,2.25,2.2857,2.3036,2.2679,2.25,2.3393,2.3661,2.3214,2.3125,2.3839
False,2.2411,2.2636,2.2054,2.2679,2.2589,2.2546,2.2143,2.2768,2.2589,2.2411,2.1964,2.2768,2.2768,2.2589,2.25,2.2946,2.2857,2.2768,2.2768,2.3125,2.2768,2.2768,2.2679,2.2946,2.2679,2.2857,2.25,2.2857,2.3036,2.2679,2.25,2.3393
True,2.2679,2.2457,2.2411,2.2768,2.2411,2.2636,2.2054,2.2679,2.2589,2.2546,2.2143,2.2768,2.2589,2.2411,2.1964,2.2768,2.2768,2.2589,2.25,2.2946,2.2857,2.2768,2.2768,2.3125,2.2768,2.2768,2.2679,2.2946,2.2679,2.2857,2.25,2.2857
False,2.2589,2.2768,2.25,2.2857,2.2679,2.2457,2.2411,2.2768,2.2411,2.2636,2.2054,2.2679,2.2589,2.2546,2.2143,2.2768,2.2589,2.2411,2.1964,2.2768,2.2768,2.2589,2.25,2.2946,2.2857,2.2768,2.2768,2.3125,2.2768,2.2768,2.2679,2.2946
True,2.2768,2.25,2.2411,2.2768,2.2589,2.2768,2.25,2.2857,2.2679,2.2457,2.2411,2.2768,2.2411,2.2636,2.2054,2.2679,2.2589,2.2546,2.2143,2.2768,2.2589,2.2411,2.1964,2.2768,2.2768,2.2589,2.25,2.2946,2.2857,2.2768,2.2768,2.3125
False,2.25,2.2589,2.25,2.2589,2.2768,2.25,2.2411,2.2768,2.2589,2.2768,2.25,2.2857,2.2679,2.2457,2.2411,2.2768,2.2411,2.2636,2.2054,2.2679,2.2589,2.2546,2.2143,2.2768,2.2589,2.2411,2.1964,2.2768,2.2768,2.2589,2.25,2.2946
True,2.25,2.25,2.25,2.2768,2.25,2.2589,2.25,2.2589,2.2768,2.25,2.2411,2.2768,2.2589,2.2768,2.25,2.2857,2.2679,2.2457,2.2411,2.2768,2.2411,2.2636,2.2054,2.2679,2.2589,2.2546,2.2143,2.2768,2.2589,2.2411,2.1964,2.2768
False,2.2679,2.3214,2.2589,2.3214,2.25,2.25,2.25,2.2768,2.25,2.2589,2.25,2.2589,2.2768,2.25,2.2411,2.2768,2.2589,2.2768,2.25,2.2857,2.2679,2.2457,2.2411,2.2768,2.2411,2.2636,2.2054,2.2679,2.2589,2.2546,2.2143,2.2768
False,2.3125,2.2857,2.2768,2.3304,2.3214,2.3036,2.2946,2.3214,2.2679,2.3214,2.2589,2.3214,2.25,2.25,2.25,2.2768,2.25,2.2589,2.25,2.2589,2.2768,2.25,2.2411,2.2768,2.2589,2.2768,2.25,2.2857,2.2679,2.2457,2.2411,2.2768
True,2.1875,2.0761,2.0625,2.1875,2.2814,2.1786,2.1607,2.2857,2.3125,2.2857,2.2768,2.3304,2.3214,2.3036,2.2946,2.3214,2.2679,2.3214,2.2589,2.3214,2.25,2.25,2.25,2.2768,2.25,2.2589,2.25,2.2589,2.2768,2.25,2.2411,2.2768
True,2.0804,2.0804,2.0714,2.1339,2.1875,2.0761,2.0625,2.1875,2.2814,2.1786,2.1607,2.2857,2.3125,2.2857,2.2768,2.3304,2.3214,2.3036,2.2946,2.3214,2.2679,2.3214,2.2589,2.3214,2.25,2.25,2.25,2.2768,2.25,2.2589,2.25,2.2589
False,2.0446,2.1071,2.0446,2.1161,2.0804,2.0804,2.0714,2.1339,2.1875,2.0761,2.0625,2.1875,2.2814,2.1786,2.1607,2.2857,2.3125,2.2857,2.2768,2.3304,2.3214,2.3036,2.2946,2.3214,2.2679,2.3214,2.2589,2.3214,2.25,2.25,2.25,2.2768
True,2.1071,2.0982,2.085,2.125,2.0446,2.1071,2.0446,2.1161,2.0804,2.0804,2.0714,2.1339,2.1875,2.0761,2.0625,2.1875,2.2814,2.1786,2.1607,2.2857,2.3125,2.2857,2.2768,2.3304,2.3214,2.3036,2.2946,2.3214,2.2679,2.3214,2.2589,2.3214
True,2.0982,2.1071,2.0893,2.1161,2.1071,2.0982,2.085,2.125,2.0446,2.1071,2.0446,2.1161,2.0804,2.0804,2.0714,2.1339,2.1875,2.0761,2.0625,2.1875,2.2814,2.1786,2.1607,2.2857,2.3125,2.2857,2.2768,2.3304,2.3214,2.3036,2.2946,2.3214
False,2.1071,2.1696,2.1071,2.1786,2.0982,2.1071,2.0893,2.1161,2.1071,2.0982,2.085,2.125,2.0446,2.1071,2.0446,2.1161,2.0804,2.0804,2.0714,2.1339,2.1875,2.0761,2.0625,2.1875,2.2814,2.1786,2.1607,2.2857,2.3125,2.2857,2.2768,2.3304
True,2.0357,1.9957,1.9554,2.0357,2.1786,2.0446,2.0446,2.1875,2.1071,2.1696,2.1071,2.1786,2.0982,2.1071,2.0893,2.1161,2.1071,2.0982,2.085,2.125,2.0446,2.1071,2.0446,2.1161,2.0804,2.0804,2.0714,2.1339,2.1875,2.0761,2.0625,2.1875
False,2.0,2.0446,1.9732,2.0804,2.0357,1.9957,1.9554,2.0357,2.1786,2.0446,2.0446,2.1875,2.1071,2.1696,2.1071,2.1786,2.0982,2.1071,2.0893,2.1161,2.1071,2.0982,2.085,2.125,2.0446,2.1071,2.0446,2.1161,2.0804,2.0804,2.0714,2.1339
True,2.0446,1.9821,1.9643,2.0536,2.0,2.0446,1.9732,2.0804,2.0357,1.9957,1.9554,2.0357,2.1786,2.0446,2.0446,2.1875,2.1071,2.1696,2.1071,2.1786,2.0982,2.1071,2.0893,2.1161,2.1071,2.0982,2.085,2.125,2.0446,2.1071,2.0446,2.1161
